Year,Country,Country Code,Access to electricity (% of population) [EG.ELC.ACCS.ZS],"Adjusted net enrollment rate, primary (% of primary school age children) [SE.PRM.TENR]",Adjusted net national income (annual % growth) [NY.ADJ.NNTY.KD.ZG],Adjusted net national income (constant 2015 US$) [NY.ADJ.NNTY.KD],Adolescents out of school (% of lower secondary school age) [SE.SEC.UNER.LO.ZS],"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]",Adults (ages 15-49) newly infected with HIV [SH.HIV.INCD],Armed forces personnel (% of total labor force) [MS.MIL.TOTL.TF.ZS],Bank capital to assets ratio (%) [FB.BNK.CAPA.ZS],Children out of school (% of primary school age) [SE.PRM.UNER.ZS],"Contributing family workers, total (% of total employment) (modeled ILO estimate) [SL.FAM.WORK.ZS]",Consumer price index (2010 = 100) [FP.CPI.TOTL],Control of Corruption: Estimate [CC.EST],Cost of business start-up procedures (% of GNI per capita) [IC.REG.COST.PC.ZS],Coverage of social insurance programs (% of population) [per_si_allsi.cov_pop_tot],Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],"Current education expenditure, total (% of total expenditure in public institutions) [SE.XPD.CTOT.ZS]","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.BA.ZS]","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative) [SE.SEC.CUAT.UP.ZS]","Employment to population ratio, 15+, total (%) (modeled ILO estimate) [SL.EMP.TOTL.SP.ZS]",Expense (% of GDP) [GC.XPN.TOTL.GD.ZS],Gross savings (% of GDP) [NY.GNS.ICTR.ZS],Gross national expenditure (% of GDP) [NE.DAB.TOTL.ZS],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Intentional homicides (per 100,000 people) [VC.IHR.PSRC.P5]","Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate) [SL.TLF.ACTI.1524.ZS]","Labor force, total [SL.TLF.TOTL.IN]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Maternal mortality ratio (modeled estimate, per 100,000 live births) [SH.STA.MMRT]",Merchandise exports (current US$) [TX.VAL.MRCH.CD.WT],Merchandise imports (current US$) [TM.VAL.MRCH.CD.WT],Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%) [SH.DYN.NCOM.ZS]",Political Stability and Absence of Violence/Terrorism: Estimate [PV.EST],Unemployment with advanced education (% of total labor force with advanced education) [SL.UEM.ADVN.ZS],"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]",Access to clean fuels and technologies for cooking (% of population) [EG.CFT.ACCS.ZS],"Cause of death, by injury (% of total) [SH.DTH.INJR.ZS]","Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",Control of Corruption: Number of Sources [CC.NO.SRC]
2020,"Korea, Rep.",KOR,100,,-1.242483083,1.27802E+12,2.131649971,2.371,,1.989708138,7.5104643,1.384240031,3.872355585,115.7773678,0.698436558,,,8.36409569,81.45478058,,,60.342,29.72592853,36.22874636,96.31486399,0.537288023,1.563746857,0.59408205,26.213,28597159,83.42682927,8,5.12498E+11,4.67633E+11,59.60733146,2.803321767,,0.608559489,3.926,3.93,3.931,100,,46.43159664,11
2020,Kosovo,XKX,,,,,,8.187,,,10.31404639,,,118.2996855,-0.463044196,,,,,,,,,26.58324759,132.2177086,0.198227923,1.381106823,2.214642558,,,76.567,,,,,1.023037391,,-0.279240251,19.677,,25.459,,,,7
2020,Kuwait,KWT,100,,,,,5.934,,1.04395336,11.76805575,,0.012845893,129.2623335,-0.091735229,,,6.30743313,,,,67.095,,,,2.101729548,-13.91093394,0.252267859,24.176,2394743,76.92,7,40116000000,27738000000,64.04413768,6.567730005,,0.225190043,,3.454,,100,,,6
2020,Kyrgyz Republic,KGZ,99.86511993,,,,5.59913969,36.048,1000,0.750954785,13.81077472,4.430399418,7.365454106,165.5233275,-1.124469995,,49.3739864,5.25933695,94.17658234,,,61.743,25.7763,,,6.325422963,5.340185535,1.747343081,44.644,2796440,71.8,50,1973000000,3719000000,68.82318603,1.676415479,,-0.456187993,,4.63,4.63,78.1,,67.95622229,11
2020,Lao PDR,LAO,99.31136322,,,,30.4329319,74.572,1000,4.357670869,,6.031441212,26.05519977,142.8013033,-1.08248508,,,2.6947608,,,,56.659,,,,5.10407263,5.034504125,,47.708,2960297,68.497,126,6115000000,5370000000,60.50532391,,,0.693885386,,3.862,,8.6,,,8
2020,Latvia,LVA,100,,-1.663944141,23906713957,1.668959975,11.199,500,0.910392126,9.254944086,1.302270055,0.539869399,117.1129773,0.693269372,,,7.44663048,85.19966888,,,56.675,49.53606667,24.31041,98.69470268,0.219064905,2.070821556,3.689935753,34.82,988585,75.18536585,18,16337000000,18441000000,101.1255581,2.148937192,,0.462128848,5.084,8.1,8.098,100,,,11
2020,Lebanon,LBN,99.98307037,,-25.59425299,28745825153,,20.489,200,4.426348058,,,0.935533428,240.3691313,-1.179467916,,,7.95365763,,,,38.355,14.94487076,2.235463171,117.3846323,84.86433305,85.54204234,2.260316601,34.308,1807359,77.804,21,4085000000,11355000000,48.68799683,3.032645417,,-1.62113452,,13.274,,,,,10
2020,Lesotho,LSO,47.49701309,,-0.267419586,2204003035,,89.727,6800,0.210449225,11.13096467,,0.8939897,163.6169668,-0.141579404,,,11.78428555,,,,52.271,42.99296461,24.25057974,151.3894653,4.978096763,7.767443711,,42.28,950348,54.693,566,845000000,1380000000,107.6016052,1.824578265,,-0.253533632,,18.456,,40.4,,2.97229109,11
2020,Liberia,LBR,27.5597496,,,,40.12237167,126.41,,0.088435588,,31.14167023,7.831022188,,-0.905724645,,,9.49941349,,,,72.798,,,,,-5.607895878,,54.203,2261533,60.948,652,608000000,998000000,52.82925148,0.97340596,,-0.314182639,,4.124,,0.4,,,13
2020,Libya,LBY,69.36826324,,,,,7.011,500,0,,,1.028525058,252.8307979,-1.583956599,,,,,,,36.935,,-21.60320766,,1.44703657,-4.397593492,,15.776,2160986,72.472,72,9312000000,12912000000,47.47885167,,,-2.462278366,,19.708,,,,,7
2020,Liechtenstein,LIE,100,,,,1.325340033,3.052,,,,1.157349944,,,1.959424734,,,,,,,,,,,,,2.580245639,,,81.65853659,,,,,,,1.669110894,,,,,,,2
2020,Lithuania,LTU,100,,0.733191441,41002457668,0.133929998,10.368,200,2.502170802,5.89539261,0.113669999,0.531398348,119.8025585,0.778642654,,,7.53844357,88.45864868,38.1034584,89.86580658,57.007,39.23660801,21.85832116,90.71645172,1.19989445,1.89196476,3.581221846,36.603,1478716,74.97804878,9,32805000000,33329000000,116.0959645,2.069537186,,0.921403408,4.087,8.49,8.487,100,,53.31407435,11
2020,Luxembourg,LUX,100,,4.314110692,37265264159,4.423570156,4.298,100,0.310519468,8.638650537,1.594849944,1.266362455,116.031486,2.023770571,,,5.76745605,90.36112213,,,56.684,42.82327299,21.54430855,66.03087641,0.819957302,4.301014808,0.475888702,32.359,322041,82.14390244,6,13839000000,21165000000,47.49565915,0.575786226,,1.212395668,4.649,6.77,6.773,100,,,8
2020,"Macao SAR, China",MAC,100,,,,18.63579941,2.665,,,3.078493004,17.0628109,0.129233582,145.2139454,0.770509839,,,,82.97884369,,,65.714,43.10093821,40.42920917,98.56473273,0.811410511,-0.258281072,0.295734182,42.094,390747,85.184,,1353000000,11588000000,51.06235033,,,1.137468815,,2.57,2.566,,,,3
2020,Madagascar,MDG,32,,-5.103335809,10509701290,33.13648224,121.319,7000,0.152739911,6.835654053,3.270825863,38.39902082,192.0590402,-1.009642959,,,3.87958431,,,,82.785,11.79775222,8.173136987,113.4178571,4.201793122,4.311145136,,71.863,14403570,65.182,392,2026000000,3221000000,40.20245671,0.673153896,,-0.509343922,,2.21,,1.3,,,12
2020,Malawi,MWI,11.5,,,,,119.484,18000,0.201501833,9.139208429,,5.513483086,454.4286768,-0.392753959,,,5.43400049,,1.320950031,12.14766979,64.354,16.10118504,,,8.625514697,9.061169429,,56.861,7444101,63.717,381,771000000,2678000000,28.60790379,0.834281208,,-0.118913285,2.336,5.736,0.907,1.7,,,14
2020,Malaysia,MYS,100,,-3.717013596,2.53198E+11,17.21456909,9.315,4700,0.817916608,9.018147524,3.540359974,3.844691727,120.0799867,0.229109854,,,4.12441826,97.21630096,,,62.314,18.47158514,23.82106148,93.6323107,-1.138702154,-0.818007729,0.762048353,42.728,16627612,75.938,21,2.34766E+11,1.9086E+11,126.1277895,1.002004824,,0.124463096,4.62,4.54,4.54,94.2,,62.00672151,10
2020,Maldives,MDV,100,,,,4.202586174,7.62,,,19.03419301,2.085443974,1.818414029,134.6925677,-0.339506418,,,11.34723186,,,,56.436,,,,-1.369774256,-3.365324735,,48.174,240220,79.875,57,286000000,1838000000,57.2105096,,,0.362981379,,5.477,,99.4,,,6
2020,Mali,MLI,50.64406586,,2.517281611,13070047867,,152.159,4100,0.559336916,,,24.71551775,109.2023967,-0.801557362,,,4.3081193,97.39769745,1.559839964,5.408860207,63.593,14.50112062,15.1622104,105.6773142,0.43808894,0.532340182,,50.623,7330108,58.633,440,4794000000,5107000000,56.68924904,3.4257337,,-2.14628768,15.974,3.53,3.528,0.9,,,13
2020,Malta,MLT,100,,,,1.255650043,11.429,,0.725363044,7.934029538,3.634350061,0.07393449,114.1769192,0.342205673,,,10.83521566,,21.84100914,48.27286148,58.959,42.44704814,24.34127233,85.57578466,0.638544957,1.691567679,1.358279099,53.952,275724,82.34878049,3,2837000000,5718000000,56.08876474,0.575051756,,0.998400986,2.974,4.35,4.357,100,,,7
2020,Marshall Islands,MHL,98.2568512,,,,,60.315,,,,3.369070053,,,0.467345566,,,13.00799465,,,,,59.70214713,14.74340066,152.3700253,,6.813409299,,,,64.977,,44000000,74000000,49.0132665,,,0.983442307,,,,66.2,,,3
2020,Mauritania,MRT,45.4,,6.567017852,8748174924,,78.855,500,1.996256544,,,12.17843354,138.2400357,-0.815018535,,,3.35572982,,,,36.049,,37.54885233,103.9639596,2.385694885,6.440873284,1.02253955,19.884,1051969,64.532,464,2829000000,2744000000,67.46358855,2.389269181,,-0.700950503,,11.168,,47.7,,,9
2020,Mauritius,MUS,99.46401978,,-15.92875655,10137232682,4.935649872,24.551,1000,0.51824839,9.612825452,0.636389971,3.074454547,133.2668574,0.441281766,,,6.65996122,,,,50.353,31.68718607,8.075145006,108.4192892,2.580800772,2.573040446,2.696814484,34.721,578873,74.17707317,84,1789000000,4220000000,52.67307093,0.161615351,,0.872974157,5.484,8.63,8.627,98.9,,,10
2020,Mexico,MEX,99.4,,-11.43186543,8.77357E+11,7.637040138,57.865,17000,0.641726502,9.733691202,0.290939987,3.876936237,146.3504877,-0.921504736,,15.95913819,6.2421484,97.9123764,17.12846947,36.27000046,53.977,21.70433642,22.10964727,98.53237435,3.396834156,4.841332659,29.18531406,39.972,53137902,70.133,59,4.17171E+11,3.93278E+11,72.31366698,0.737796051,,-0.791369319,4.692,4.44,4.441,84.5,,45.85058338,13
2020,"Micronesia, Fed. Sts.",FSM,81.85440826,,,,23.15989876,36.125,,,5.586614275,16.52584076,,116.6778562,0.875658691,,,11.5599966,,,,,21.41061505,,,0.554594631,0.868700561,,,,70.674,74,52000000,206000000,63.23529412,,,1.118729949,,,,13.2,,25.40451299,3
2020,Moldova,MDA,100,,-7.512347988,8180582551,0.765950024,27.354,1000,0.40667875,12.87667782,0.791610003,2.428707985,172.4551837,-0.571009994,,,6.77933121,89.5993576,,,68.837,32.72227237,16.11795232,123.4370491,3.765971222,5.575009401,3.014736225,38.293,1475366,70.166,12,2467000000,5416000000,68.35780399,0.37477067,,-0.340128064,1.732,1.21,1.206,97.5,,33.95557522,8
2020,Monaco,MCO,100,,,,,7.175,,,,,,,1.266005278,,,1.67133093,,,,,,,,,2.839093711,,,,,,,,,,,1.17722559,,,,100,,,1
2020,Mongolia,MNG,99.50216675,,-1.538039915,11190845820,6.025635719,27.774,100,1.323771779,,4.917058945,0.472623577,203.1900592,-0.494477481,,,4.94451141,,32.60437012,44.95077896,56.868,33.17899354,16.3069665,98.66542169,3.796040261,3.70672177,6.222803692,33.387,1359751,72.141,39,7576000000,5299000000,96.71011763,0.776864756,,0.717772186,5.118,6.59,6.594,51.4,,73.93678352,12
2020,Montenegro,MNE,99.85311127,,-14.91987801,3824136623,2.440870047,10.383,100,4.426100716,9.881398644,0.839640021,2.42438492,116.4422427,-0.042974085,,,11.42177582,,,,43.811,,5.228698724,135.0126256,-0.2556557,-0.175605917,2.861469126,30.812,271119,75.93170732,6,419000000,2404000000,59.18242882,1.73802726,,-0.061226465,13.203,17.88,17.878,61.8,,,8
2020,Morocco,MAR,100,,-6.261504589,1.03707E+11,9.185549736,26.446,1000,2.058267202,,0.337049991,15.38421729,111.8516604,-0.412526339,,,5.99316072,,,,39.442,27.21021231,27.69585194,107.2555895,0.705968661,0.142417962,1.248338337,26.292,11951801,73.92,72,27159000000,43831000000,58.49844887,4.209657271,,-0.359539151,,11.726,,98.2,,,10
2020,Mozambique,MOZ,30.61238289,,,,34.29302597,168.074,,0.080502877,12.34844161,0.847180009,18.97880603,188.7061565,-0.774722815,,,7.61939621,,3.318680048,14.0377903,74.89,22.90490986,,,3.483935675,3.171663064,,60.639,13664108,61.172,127,3588000000,6471000000,70.66176933,2.020604728,,-1.281614184,,4.074,,5.2,,101.3909294,11
2020,Myanmar,MMR,70.41574097,,,,,33.089,9700,1.924290355,,,24.03261983,,-0.680532873,,,4.62411975,,,,59.26,,,,,5.344109712,2.940670081,45.289,24060818,66.797,179,16692000000,17947000000,43.82148827,2.990475889,,-1.511704564,0.78,1.48,1.476,39.2,,,11
2020,Namibia,NAM,52.3,,-7.390509145,9538144896,0.458088875,65.67,5800,1.747640685,9.602245217,,4.393561613,161.4584932,0.284111679,,,8.8962574,,,,45.462,38.06823977,16.77607576,109.5692488,2.209382369,4.631530845,12.17308439,27.858,915520,62.829,215,5600000000,6823000000,117.3780722,3.480857094,,0.512376428,,21.146,,46.9,,,10
2020,Nauru,NRU,100,,,,,74.078,,,,22.97649956,,,0.599186838,,,11.96898365,,,,,103.5962928,,,,1.965156794,,,,63.437,,12000000,59000000,56.94318333,,,0.776040912,,,,100,,,2
2020,Nepal,NPL,89.9,,-6.187618644,28712405020,,64.938,,1.371322392,9.272535331,,38.14677229,198.2653074,-0.598265946,,,5.17351818,,,,34.597,20.16478293,32.81596843,124.720924,5.052366553,3.217402332,,29.298,8167299,69.246,174,856000000,9856000000,32.03956805,1.323384465,,-0.180229142,,13.119,,34.1,,39.04856313,11
2020,Netherlands,NLD,100,,-6.522186666,6.39832E+11,0.400000006,2.613,200,0.431482023,4.966880165,0.173940003,0.381806567,117.3828783,2.000247002,,,11.1359272,88.92144012,34.77362823,72.95935059,62.084,42.94477295,26.90348461,89.93082495,1.272460378,1.928572016,0.613723635,68.755,9502134,81.35853659,4,6.74602E+11,5.95122E+11,139.5617848,1.441263983,,0.830863893,2.576,3.82,3.819,100,,,10
2020,New Caledonia,NCL,100,,,,,21.86,,,,,0.496120087,,,,,,,,,49.731,,,,,0.43012498,,37.721,120505,80.83495122,,1722000000,2592000000,45.6284407,,,,,13.56,13.558,,,,
2020,New Zealand,NZL,100,,0.075063829,1.73345E+11,1.409829974,12.853,200,0.345590149,,1.292580009,0.74054562,116.1996427,2.1171422,,,10.02858734,,32.28327179,75.11358643,67.009,36.42472582,20.41336437,100.4151985,1.7145617,2.011343735,,62.882,2893601,82.25609756,7,38377000000,37152000000,35.53139122,1.337702563,,1.467778444,2.93,4.6,4.595,100,,46.14622249,8
2020,Nicaragua,NIC,86.00330353,,-2.144620042,11111931216,,87.361,1000,0.396712051,8.888287697,,7.493410991,168.7313759,-1.180143833,,,8.62854576,,,,60.295,16.47879849,22.70686054,105.1201782,3.681813416,5.375349379,,50.64,3024864,71.795,78,5087000000,6377000000,90.42319884,0.629971871,,-0.585725188,,6.276,,56.2,,,11
2020,Niger,NER,18.72191048,,-5.352230551,11682746279,,172.925,1000,0.110619493,,,30.79425802,112.4920991,-0.665765345,,,6.20069504,,,,72.292,,13.06263129,115.4868663,2.89819376,1.162979741,,60.991,9039998,61.451,441,1116000000,3109000000,30.73922614,1.733607522,,-1.667164683,,0.657,,2.8,,,12
2020,Nigeria,NGA,55.4,,,,,102.215,66000,0.324918176,6.932135597,,7.657451532,302.9393941,-1.120857596,,,3.38063431,,,,55.026,,,,13.24602343,7.849142047,,24.493,68632664,52.887,1047,35634000000,35740000000,16.51415593,0.632022913,,-1.891961455,,5.633,,14.9,,,13
2020,North Macedonia,MKD,100,,-4.595936207,8793722735,,16.101,,1.690311662,10.37890754,8.051670074,3.752533858,114.7566667,-0.493940473,,,7.8894825,,21.67569923,68.3028183,45.439,34.92416093,27.11280577,112.6983063,1.200073489,2.910146371,,30.911,946571,74.39512195,3,6638000000,8715000000,124.1792372,1.26583477,,0.112023413,13.835,16.55,16.553,78.3,,,8
2020,Northern Mariana Islands,MNP,100,,,,,33.918,,,,,,,,,,,,,,,,,,,3.315096184,,,,,,5000000,427000000,50.34965035,,,,,,,,,,
2020,Norway,NOR,100,,-7.529732405,2.95848E+11,0.47507,2.313,100,0.882753711,,1.033139944,0.193348144,121.8170301,2.065853834,,,11.41755009,87.21750641,,,60.779,45.39095643,32.43626802,100.9332746,1.286584907,-2.517260591,0.576225422,55.602,2832047,83.2097561,2,84459000000,80447000000,44.85609619,1.965983692,,1.221518755,2.808,4.42,4.422,100,,,7
2020,Oman,OMN,100,,-3.325142625,57431551806,12.38508987,10.306,200,2.098254565,,10.33806992,0.809481033,112.5031231,0.203061417,,,5.32572365,90.16916656,17.0966301,62.22547913,64.355,,11.24582459,97.76379777,-0.903874872,-10.78367813,0.308139381,36.276,2239957,74.757,17,33479000000,28507000000,81.65787361,8.030242505,,0.419728547,,2.94,2.94,100,,,6
2020,Pakistan,PAK,94.4852829,,-0.354343881,3.44115E+11,,43.213,,1.279234823,5.79145205,,21.39725602,200.078979,-0.85676223,,,2.95390352,,,,48.511,,14.54158242,108.1191603,9.739993139,9.944498211,3.736849385,42.104,73715942,66.269,154,21979000000,45837000000,22.57330859,3.019275832,,-1.792646289,,6.215,,49,,,11
2020,Palau,PLW,100,,,,19.47790909,42.844,,,,2.799139977,,121.4129146,0.599186838,,,18.39064217,,,,,59.2061837,,,0.218181818,-1.072986571,,,,,,7000000,149000000,60.49186356,,,1.166012168,0.509,,0.765,43.9,,,2
2020,Panama,PAN,95.33601379,,,,,70.838,,1.451370534,11.80467169,10.89869022,5.107018345,120.1751852,-0.584034085,,,9.66291618,,,,52.58,19.25980413,,,-1.550275408,-0.550968762,11.64307953,43.48,1929211,76.657,50,9483000000,14740000000,42.43184824,,,0.235460699,13.23,14.183,18.548,100,,,11
2020,Papua New Guinea,PNG,20.49611855,,,,,56.415,2900,0.134155078,14.46220119,,19.27684997,163.5082053,-0.596712232,,,2.52693653,,,,45.548,20.89591536,,,4.871673986,1.632621229,,34.481,2981624,65.787,192,9077000000,3661000000,53.41228724,0.399454821,,-0.653707087,,3.067,,9.5,,48.68010121,8
2020,Paraguay,PRY,99.7,,-0.748080744,36076442768,15.91170979,71.302,1000,0.882661694,61.15819445,12.37137032,7.911308849,146.3631008,-0.857943475,,6.356893963,7.57704258,94.20191956,14.18513012,42.33000183,64.826,18.4727987,21.92587163,96.2189635,1.767515924,2.203921468,7.267293628,56.123,3285517,73.182,71,8518000000,10217000000,52.87566563,1.027573427,,0.016684934,,7.55,7.548,69.05,,,10
2020,Peru,PER,96.2,,-10.08106732,1.67897E+11,5.788119793,58.053,4900,0.938756032,9.119998531,0.251080006,17.08774008,132.8993893,-0.524174213,,9.316769755,6.30416107,86.55557251,,55.20999908,63.972,26.83487032,19.87815656,98.41242854,2.002412058,3.921897615,5.71389864,55.94,16830784,73.665,69,39600000000,36140000000,37.50477566,1.314865542,,-0.357738912,9.109,7.18,7.179,83.9,,34.67231303,13
2020,Philippines,PHL,96.39028931,,-11.14428181,3.41305E+11,12.76168156,49.156,17000,0.370116475,9.729202783,5.989561081,6.559632876,132.7240609,-0.510496736,,,5.11274004,,,,53.37,19.56030292,24.81817336,107.7638817,2.393162393,1.650490185,,30.132,42419079,72.119,78,63879000000,90751000000,42.74485429,1.297240039,,-0.778701365,,2.52,2.522,47.1,,,12
2020,Poland,POL,100,,-0.77988573,4.80561E+11,4.419479847,9.743,,1.035869815,7.809199022,1.470610023,2.182411182,117.9624468,0.618777275,,,6.49310207,93.42729187,28.01268005,87.77777863,55.074,40.94047411,21.15951094,94.34236283,3.374469726,4.255038941,0.692197,31.824,18245536,76.5,2,2.73835E+11,2.61626E+11,89.32645694,2.229140786,,0.491565287,1.949,3.16,3.162,100,,,12
2020,Portugal,PRT,100,,-9.079076115,1.61809E+11,0.300029993,7.597,1000,1.006522069,7.369723271,0.214780003,0.307256792,110.6105988,0.72112143,,,10.54930592,96.63517761,22.50769997,43.4513092,54.056,44.44735146,17.69144005,102.14394,-0.01243833,2.003475122,0.786545871,30.159,5166305,80.97560976,12,61496000000,77895000000,60.86096479,1.429790701,,1.008653641,5.815,6.8,6.796,100,,,10
2020,Puerto Rico,PRI,100,,,,,18.962,,,,,0.390312192,,-0.016030673,,,,,,,36.991,,,81.84181463,,2.405723498,16.99492704,22.681,1146586,78.041,34,,,,,,0.435303301,,8.89,,,,,2
2020,Qatar,QAT,100,,-12.17660062,,2.163640022,7.696,100,1.074622783,,2.122780085,0.001907676,112.4498127,0.754299998,,,4.18303919,,,,87.493,,41.78169755,91.78133836,-2.54031503,-15.10042031,0.434721968,66.369,2047230,79.099,8,51504000000,25835000000,53.55464986,,,0.669543803,0.3,0.14,0.14,100,,,7
2020,Romania,ROU,99.99521637,,-0.420137308,1.78558E+11,,36.763,1000,1.436856929,10.32637431,7.697569847,7.215034646,127.0371357,-0.098242842,,,6.27236223,93.62377167,,,52.29,37.86368423,19.60682044,104.3059842,2.631073112,4.109315184,1.445321693,29.733,8908333,74.25365854,10,70718000000,92132000000,64.78690763,2.009504298,,0.508895397,2.225,5.03,5.035,100,,57.1106221,12
2020,Russian Federation,RUS,99.89778137,,-3.233666086,1.10532E+12,,14.833,,1.990011021,8.385654673,,0.376060115,186.8626219,-0.929947913,,,7.59624338,,,,58.162,35.29981859,25.76849842,94.92253718,3.381659372,0.898246027,7.345966383,32.091,73064922,71.33878049,14,3.3353E+11,2.40088E+11,38.4185427,4.171478901,,-0.66740942,5.571,5.59,5.589,76,,22.99202104,10
2020,Rwanda,RWA,45.19010925,,-3.46650229,8676375647,,32.333,3200,0.700286277,,,24.28700583,165.9473204,0.528032601,,,7.3156209,,3.307909966,10.96208,55.247,21.53433421,10.78784903,116.5394656,9.850399023,6.723770103,3.590347033,47.76,4997956,66.774,259,1408000000,2542000000,38.8309299,1.472181742,,0.069421276,17.173,11.83,11.829,4.2,,,10
2020,Samoa,WSM,100,,-4.366817707,816965584.9,0.445308685,44.192,,,12.44510596,5.38356781,0.997732426,115.7111789,0.71219492,,,5.32613707,,,,47.929,29.80083319,33.64503302,120.0525532,-1.568912477,1.22360924,,43.129,71346,72.768,59,37000000,312000000,40.16580267,,,1.14607358,,10.374,,36.15,,,3
2020,San Marino,SMR,100,,,,8.418129921,3.655,,,4.01829638,3.723720074,,,1.266005278,,,8.69089031,99.44806671,,,,47.44033688,,75.94577873,,0.344576763,,,,,,,,,,,1.17722559,,,7.23,100,,98.34762147,1
2020,Sao Tome and Principe,STP,76.81360626,,,,,81.252,100,,,,8.406928769,218.9565889,0.119538024,,,4.90671349,,,,45.173,,,,9.819327915,9.268282148,,33.278,69308,67.785,146,14000000,138000000,32.25604614,,,0.489546567,,15.373,,3.4,,,8
2020,Saudi Arabia,SAU,99.99,,-11.98241163,5.36227E+11,,12.032,,1.763035081,14.43490361,,0.054811118,122.479242,0.240839511,,,,,31.05150032,62.28876877,55.604,33.4352762,24.58444068,99.90953245,3.44545826,-8.463178254,,23.567,15995144,76.239,16,1.73854E+11,1.37998E+11,42.47095716,9.178471209,,-0.650508463,12.014,7.45,7.66,100,,,7
2020,Senegal,SEN,64.3,,2.544042661,20323372308,,67.617,1100,0.397254013,,23.22237968,13.27232755,112.0313928,-0.007385837,,,5.15119171,,,,48.551,20.94592269,25.48925382,118.6457659,2.543146857,1.60273383,,30.113,4782834,68.006,261,3929000000,7812000000,47.86283916,1.402170421,,-0.143128574,,3.339,,28.9,,,14
2020,Serbia,SRB,100,,3.19726175,38056791311,3.595700026,14.5,200,0.994180008,,2.880870104,4.593721707,146.2663027,-0.451218128,,,8.73161697,,,,49.436,44.54471774,20.59963277,108.2809401,1.575532901,2.448416133,1.141613871,28.291,3218733,74.47804878,10,19498000000,26233000000,85.70842017,2.101333618,,-0.170778826,7.936,9.01,9.011,79.6,,,9
2020,Seychelles,SYC,100,,-8.076976577,1250852725,2.361000061,54.356,,,6.217443216,3.276849985,,141.0859803,1.388632894,,,6.38917351,,,,,51.67213476,25.81893574,123.8211831,8.276858114,-2.12363067,8.528380555,,,77.23658537,3,432000000,1004000000,121.3334532,1.572709146,,0.701772809,4.416,,4.311,100,,,5
2020,Sierra Leone,SLE,26.3106842,,-0.097799281,4754610601,,103.487,2300,0.340637355,,,5.776849429,265.6482684,-0.396271408,,,8.75637054,,,,51.389,,-0.594247055,121.3757975,13.44687111,10.91495706,2.137486405,31.344,2642106,59.763,443,423000000,2146000000,63.23059977,0.546605435,,-0.302403092,,3.565,,0.8,,,13
2020,Singapore,SGP,100,,,,0.892130017,2.599,100,1.680051074,,0.115780003,0.42059141,114.1976627,2.118317366,,,6.05388212,,32.9779892,74.54988861,67.426,25.80281186,40.8233183,67.04603704,-0.181916667,-2.696454848,0.169208474,36.076,3511798,84.46585366,7,3.62534E+11,3.2983E+11,198.7312624,2.837182791,,1.438414216,4.85,4.1,4.1,100,,152.0432613,10
2020,Sint Maarten (Dutch part),SXM,100,,,,,24.846,,,,,,,,,,,,,,,,,,,1.313677261,,,,74.584,,134000000,598000000,59.20279671,,,,,,,,,,
2020,Slovak Republic,SVK,100,,-3.359431367,76355098113,4.579810143,26.347,100,0.663638019,7.287973651,4.977869987,0.100511653,117.5730362,0.416197926,,,7.23213387,94.18115997,,,55.073,42.50009546,19.91641889,98.37722225,1.936941267,2.37079753,1.154548081,28.138,2712322,76.86585366,5,86640000000,84393000000,160.2460637,1.92262904,,0.633921087,3.469,6.72,6.719,100,,78.41070879,11
2020,Slovenia,SVN,100,,-4.275436098,38647985068,1.064290047,4.387,100,0.679428271,9.522836898,0.999339998,1.607272535,110.9901558,0.777626574,,,9.45357895,92.13980103,,,54.906,45.43192356,27.34922757,91.06482736,-0.054856816,1.124058049,0.519445931,31.467,1030278,80.53170732,5,44832000000,42225000000,162.0131508,1.059109213,,0.701404274,3.131,4.99,4.974,100,,,12
2020,Solomon Islands,SLB,72.89792633,,-6.35751492,1341683625,,60.728,,,13.15621523,,51.26616637,137.005393,0.069947504,,,4.43218184,,,,82.472,31.9131436,18.63403845,104.7570738,2.963549921,-1.325949484,,69.799,347558,70.199,122,379000000,479000000,55.85407271,,,0.562479496,,0.891,,8.9,,11.46390032,4
2020,Somalia,SOM,49.86356354,,,,,119.081,,0.476944178,,,10.91878422,,-1.688518405,,,,,,,27.105,0.000199408,,,,3.060180872,,15.816,2935354,55.967,621,,1170000000,,,,-2.581385136,,19.587,,3.4,,,8
